customer_id,tenure_months,monthly_charges,support_tickets,payment_delays,churn_label
CUST-04409,58,111.68,9,1,1
CUST-04410,41,76.02,7,3,1
CUST-04411,25,35.38,0,3,1
CUST-04412,48,99.34,9,1,1
CUST-04413,10,111.49,6,1,1
CUST-04414,11,36.96,3,0,1
CUST-04415,21,101.74,5,4,1
CUST-04416,45,113.32,8,3,1
CUST-04417,7,113.84,4,1,1
CUST-04418,64,111.42,7,1,1
CUST-04419,64,74.64,4,4,1
CUST-04420,2,55.62,1,1,1
CUST-04421,42,20.73,3,0,1
CUST-04422,54,26.09,1,4,1
CUST-04423,16,62.88,6,0,1
CUST-04424,18,59.93,6,2,1
CUST-04425,59,38.47,2,3,1
CUST-04426,16,59.55,6,1,1
CUST-04427,6,37.47,0,4,1
CUST-04428,57,104.88,0,0,0
CUST-04429,47,49.82,8,3,1
CUST-04430,48,79.86,5,3,1
CUST-04431,42,70.28,4,1,1
CUST-04432,60,25.19,5,3,1
CUST-04433,4,114.22,5,1,1
CUST-04434,2,72.72,0,2,1
CUST-04435,59,52.51,4,1,1
CUST-04436,27,35.81,8,0,1
CUST-04437,27,53.85,3,3,1
CUST-04438,7,22.05,2,3,1
CUST-04439,63,56.36,0,3,0
CUST-04440,46,73.15,1,1,0
CUST-04441,63,107.19,2,4,1
CUST-04442,12,88.74,3,1,1
CUST-04443,13,31.16,6,0,1
CUST-04444,43,34.77,5,1,1
CUST-04445,17,62.81,7,3,1
CUST-04446,63,39.57,8,2,1
CUST-04447,36,22.78,5,0,1
CUST-04448,8,100.5,6,2,1
CUST-04449,69,21.95,3,0,0
CUST-04450,36,103.07,1,0,0
CUST-04451,28,34.41,8,3,1
CUST-04452,47,117.47,8,1,1
CUST-04453,30,80.39,3,3,1
CUST-04454,23,93.5,2,3,1
CUST-04455,16,31.05,9,3,1
CUST-04456,14,106.21,5,2,1
CUST-04457,71,103.92,2,0,0
CUST-04458,52,85.3,0,4,1
CUST-04459,37,70.23,3,1,1
CUST-04460,29,92.15,0,3,1
CUST-04461,67,20.59,1,0,0
CUST-04462,15,79.24,2,1,1
CUST-04463,47,104.74,7,4,1
CUST-04464,46,55.69,9,4,1
CUST-04465,52,30.83,3,3,1
CUST-04466,19,62.09,3,4,1
CUST-04467,21,92.71,9,4,1
CUST-04468,64,30.73,8,1,1
CUST-04469,37,40.6,6,1,1
CUST-04470,27,34.76,1,3,1
CUST-04471,55,99.69,2,0,0
CUST-04472,29,26.29,3,3,1
CUST-04473,20,88.66,3,2,1
CUST-04474,25,56.65,9,4,1
CUST-04475,70,95.58,7,0,1
CUST-04476,63,116.44,9,1,1
CUST-04477,36,31.45,9,2,1
CUST-04478,2,51.44,5,2,1
CUST-04479,22,101.01,2,4,1
CUST-04480,16,46.62,8,1,1
CUST-04481,18,41.51,9,0,1
CUST-04482,69,102.54,7,1,1
CUST-04483,54,118.71,8,4,1
CUST-04484,30,75.69,4,2,1
CUST-04485,45,47.8,2,4,1
CUST-04486,19,59.86,3,3,1
CUST-04487,34,37.01,4,2,1
CUST-04488,13,96.19,8,4,1
CUST-04489,43,97.35,8,0,1
CUST-04490,62,107.51,2,0,0
CUST-04491,22,22.66,6,0,1
CUST-04492,52,76.2,5,3,1
CUST-04493,52,41.43,3,1,1
CUST-04494,36,54.09,4,0,1
CUST-04495,19,98.5,9,3,1
CUST-04496,38,39.2,1,0,0
CUST-04497,70,83.83,6,3,1
CUST-04498,57,85.46,3,0,0
CUST-04499,20,115.41,1,1,1
CUST-04500,9,97.52,5,4,1
CUST-04501,32,100.36,1,0,0
CUST-04502,4,73.16,9,4,1
CUST-04503,50,38.68,1,0,0
CUST-04504,5,62.56,6,1,1
CUST-04505,20,74.95,0,4,1
CUST-04506,37,87.84,6,3,1
CUST-04507,22,80.77,9,0,1
CUST-04508,58,59.4,4,0,0
CUST-04509,68,46.53,0,3,0
CUST-04510,44,36.82,5,1,1
CUST-04511,34,89.38,6,2,1
CUST-04512,42,84.54,0,0,0
CUST-04513,9,88.74,8,3,1
CUST-04514,7,57.25,6,2,1
CUST-04515,68,46.24,0,0,0
CUST-04516,19,95.97,2,4,1
CUST-04517,31,97.36,4,3,1
CUST-04518,35,65.56,3,4,1
CUST-04519,57,81.19,1,1,0
CUST-04520,61,57.35,0,2,0
CUST-04521,31,90.19,3,3,1
CUST-04522,53,103.57,6,0,1
CUST-04523,32,88.82,3,0,1
CUST-04524,66,71.26,8,2,1
CUST-04525,59,65.87,7,4,1
CUST-04526,10,84.23,7,4,1
CUST-04527,2,87.98,4,3,1
CUST-04528,66,75.87,0,3,0
CUST-04529,60,82.49,8,4,1
CUST-04530,17,29.66,1,3,1
CUST-04531,16,115.18,5,4,1
CUST-04532,16,99.08,9,2,1
CUST-04533,46,57.39,4,3,1
CUST-04534,39,76.28,9,4,1
CUST-04535,31,24.73,7,3,1
CUST-04536,1,24.12,2,0,1
CUST-04537,11,45.08,5,0,1
CUST-04538,4,88.97,5,1,1
CUST-04539,71,105.21,9,4,1
CUST-04540,26,75.92,2,1,1
CUST-04541,50,73.21,6,4,1
CUST-04542,12,60.23,3,3,1
CUST-04543,65,36.16,4,4,1
CUST-04544,47,31.84,8,0,1
CUST-04545,53,96.07,5,3,1
CUST-04546,71,112.75,9,0,1
CUST-04547,2,65.83,3,3,1
CUST-04548,24,85.94,7,4,1
CUST-04549,4,111.45,8,4,1
CUST-04550,19,29.01,9,0,1
CUST-04551,26,97.05,4,2,1
CUST-04552,40,81.68,1,4,1
CUST-04553,50,79.86,5,2,1
CUST-04554,43,49.25,7,3,1
CUST-04555,67,88.39,4,2,1
CUST-04556,12,99.48,0,0,0
CUST-04557,67,31.29,7,1,1
CUST-04558,27,73.35,8,1,1
CUST-04559,54,30.13,0,0,0
CUST-04560,66,107.26,7,1,1
CUST-04561,49,70.76,9,0,1
CUST-04562,16,100.8,1,4,1
CUST-04563,2,56.81,3,2,1
CUST-04564,60,32.51,1,1,0
CUST-04565,54,24.15,1,4,1
CUST-04566,30,48.15,9,1,1
CUST-04567,38,44.42,2,3,1
CUST-04568,28,76.04,7,0,1
CUST-04569,25,22.17,3,0,1
CUST-04570,10,72.06,6,4,1
CUST-04571,60,59.18,9,3,1
CUST-04572,42,77.71,2,2,1
CUST-04573,40,90.24,9,3,1
CUST-04574,42,83.41,2,3,1
CUST-04575,47,118.46,1,2,0
CUST-04576,37,33.83,5,2,1
CUST-04577,22,62.97,5,3,1
CUST-04578,57,62.48,0,1,0
CUST-04579,27,61.71,6,1,1
CUST-04580,41,86.38,3,3,1
CUST-04581,34,68.98,2,1,1
CUST-04582,32,71.74,7,2,1
CUST-04583,66,63.24,1,2,0
CUST-04584,12,119.17,8,1,1
CUST-04585,40,112.76,7,2,1
CUST-04586,10,50.77,7,0,1
CUST-04587,48,31.16,2,2,1
CUST-04588,20,103.98,3,3,1
CUST-04589,39,119.72,1,4,1
CUST-04590,60,49.26,1,1,0
CUST-04591,66,55.78,3,1,0
CUST-04592,65,114.16,5,2,1
CUST-04593,51,91.11,4,2,1
CUST-04594,36,49.56,0,4,1
CUST-04595,24,78.1,9,4,1
CUST-04596,27,114.42,0,3,1
CUST-04597,2,101.18,5,0,1
CUST-04598,31,94.18,2,3,1
CUST-04599,57,93.7,2,1,0
CUST-04600,66,37.8,6,2,1
CUST-04601,29,102.47,0,3,1
CUST-04602,15,47.61,0,2,1
CUST-04603,12,113.04,9,2,1
CUST-04604,28,56.46,2,3,1
CUST-04605,24,105.77,7,3,1
CUST-04606,21,46.62,0,4,1
CUST-04607,10,71.45,9,0,1
CUST-04608,18,30.69,3,4,1
CUST-04609,14,86.01,8,0,1
CUST-04610,34,103.61,3,3,1
CUST-04611,58,91.84,9,0,1
CUST-04612,22,72.33,7,1,1
CUST-04613,70,24.51,6,4,1
CUST-04614,36,113.34,2,4,1
CUST-04615,45,90.55,6,4,1
CUST-04616,36,94.59,6,2,1
CUST-04617,22,99.47,9,2,1
CUST-04618,61,94.77,2,3,1
CUST-04619,56,64.11,1,3,1
CUST-04620,33,93.36,8,2,1
CUST-04621,45,82.5,0,4,1
CUST-04622,36,105.4,6,2,1
CUST-04623,20,100.25,3,0,1
CUST-04624,18,24.14,1,4,1
CUST-04625,38,57.89,1,2,1
CUST-04626,67,23.47,7,3,1
CUST-04627,23,30.21,6,2,1
CUST-04628,16,80.14,6,1,1
CUST-04629,59,107.38,4,2,1
CUST-04630,69,31.98,9,4,1
CUST-04631,68,65.11,7,2,1
CUST-04632,21,111.09,1,3,1
CUST-04633,70,101.43,1,0,0
CUST-04634,12,71.97,4,1,1
CUST-04635,16,97.16,0,4,1
CUST-04636,14,72.27,5,3,1
CUST-04637,61,35.81,3,1,1
CUST-04638,71,32.47,5,2,1
CUST-04639,46,38.84,6,1,1
CUST-04640,32,55.09,2,0,1
CUST-04641,15,113.05,7,1,1
CUST-04642,44,99.97,6,1,1
CUST-04643,17,63.28,0,2,1
CUST-04644,41,69.31,5,2,1
CUST-04645,54,46.56,6,4,1
CUST-04646,44,90.44,3,2,1
CUST-04647,5,100.28,1,1,1
CUST-04648,27,43.89,9,0,1
CUST-04649,43,24.18,8,2,1
CUST-04650,31,82.39,6,4,1
CUST-04651,17,76.25,0,4,1
CUST-04652,54,60.21,7,1,1
CUST-04653,62,84.39,2,2,0
CUST-04654,32,75.06,3,2,1
CUST-04655,40,45.06,4,4,1
CUST-04656,13,59.77,0,2,1
CUST-04657,35,62.81,5,1,1
CUST-04658,5,108.02,9,0,1
CUST-04659,29,116.09,5,1,1
CUST-04660,70,109.3,1,2,0
CUST-04661,25,91.92,9,1,1
CUST-04662,22,78.5,5,3,1
CUST-04663,66,88.93,7,3,1
CUST-04664,45,113.91,5,2,1
CUST-04665,69,45.0,3,2,1
CUST-04666,1,73.51,3,0,1
CUST-04667,44,88.96,8,1,1
CUST-04668,39,87.92,5,0,1
CUST-04669,54,45.23,7,2,1
CUST-04670,29,78.67,7,2,1
CUST-04671,54,99.59,6,4,1
CUST-04672,16,67.51,2,0,1
CUST-04673,20,99.33,9,2,1
CUST-04674,46,55.99,0,3,1
CUST-04675,67,113.88,4,4,1
CUST-04676,65,73.39,9,1,1
CUST-04677,58,79.59,9,4,1
CUST-04678,53,23.14,1,1,0
CUST-04679,1,37.03,9,3,1
CUST-04680,66,83.29,1,1,0
CUST-04681,29,61.99,6,0,1
CUST-04682,70,70.82,2,1,0
CUST-04683,8,26.3,7,1,1
CUST-04684,29,103.41,8,4,1
CUST-04685,51,98.45,7,3,1
CUST-04686,33,38.54,5,1,1
CUST-04687,3,83.43,4,0,1
CUST-04688,60,101.83,2,4,1
CUST-04689,35,84.09,2,3,1
CUST-04690,69,51.04,6,3,1
CUST-04691,20,85.61,4,2,1
CUST-04692,39,41.05,5,0,1
CUST-04693,4,51.83,5,4,1
CUST-04694,19,44.01,8,4,1
CUST-04695,45,75.69,0,0,0
CUST-04696,43,30.82,7,3,1
CUST-04697,13,113.33,9,1,1
CUST-04698,13,53.35,4,0,1
CUST-04699,60,41.9,5,4,1
CUST-04700,57,69.65,5,0,1
CUST-04701,52,47.7,0,3,1
CUST-04702,53,73.49,2,2,1
CUST-04703,43,54.85,5,2,1
CUST-04704,42,33.21,8,1,1
CUST-04705,26,46.59,5,1,1
CUST-04706,23,63.84,5,3,1
CUST-04707,43,23.03,0,1,0
CUST-04708,28,97.06,8,2,1
CUST-04709,9,82.18,3,3,1
CUST-04710,20,80.14,1,3,1
CUST-04711,56,74.6,0,3,0
CUST-04712,39,79.03,2,0,0
CUST-04713,51,113.47,2,1,0
CUST-04714,12,20.86,4,4,1
CUST-04715,55,24.78,0,2,0
CUST-04716,11,39.15,6,1,1
CUST-04717,26,36.73,0,2,1
CUST-04718,42,38.12,3,1,1
CUST-04719,27,87.19,5,4,1
CUST-04720,11,65.95,0,2,1
CUST-04721,38,119.18,6,4,1
CUST-04722,43,42.69,9,2,1
CUST-04723,19,51.08,6,0,1
CUST-04724,64,118.42,2,0,0
CUST-04725,6,103.18,3,2,1
CUST-04726,46,66.98,5,2,1
CUST-04727,42,75.46,6,4,1
CUST-04728,65,104.32,3,3,1
CUST-04729,59,68.1,9,2,1
CUST-04730,52,40.6,8,1,1
CUST-04731,47,102.84,8,1,1
CUST-04732,7,73.78,8,1,1
CUST-04733,11,35.3,9,0,1
CUST-04734,61,70.56,5,4,1
CUST-04735,68,61.32,1,0,0
CUST-04736,25,107.68,1,1,1
CUST-04737,12,32.61,3,2,1
CUST-04738,26,107.52,8,1,1
CUST-04739,12,71.22,2,2,1
CUST-04740,43,60.44,5,4,1
CUST-04741,51,36.2,1,3,1
CUST-04742,37,90.08,0,2,0
CUST-04743,46,112.68,4,0,0
CUST-04744,53,57.54,7,1,1
CUST-04745,13,44.16,9,1,1
CUST-04746,54,75.49,9,1,1
CUST-04747,57,99.62,1,2,0
CUST-04748,4,20.38,9,4,1
CUST-04749,49,83.14,8,2,1
CUST-04750,7,79.65,7,0,1
CUST-04751,11,51.82,2,1,1
CUST-04752,54,65.14,0,2,0
CUST-04753,45,44.7,3,1,1
CUST-04754,23,98.99,7,0,1
CUST-04755,28,83.45,2,3,1
CUST-04756,57,73.27,9,3,1
CUST-04757,26,59.25,1,3,1
CUST-04758,25,49.14,6,1,1
CUST-04759,54,102.27,3,2,1
CUST-04760,29,65.14,5,1,1
CUST-04761,36,70.14,4,4,1
CUST-04762,14,72.08,1,2,1
CUST-04763,35,64.84,9,0,1
CUST-04764,30,45.61,1,3,1
CUST-04765,17,32.03,8,2,1
CUST-04766,67,29.85,9,2,1
CUST-04767,30,95.75,1,3,1
CUST-04768,45,42.35,7,0,1
CUST-04769,51,25.57,7,1,1
CUST-04770,47,99.75,0,1,0
CUST-04771,53,35.41,0,2,0
CUST-04772,64,82.51,3,3,1
CUST-04773,38,53.86,1,4,1
CUST-04774,64,32.65,0,0,0
CUST-04775,7,61.45,8,1,1
CUST-04776,22,21.48,2,0,1
CUST-04777,41,104.1,0,0,0
CUST-04778,10,71.35,1,0,1
CUST-04779,57,33.92,7,3,1
CUST-04780,7,43.7,4,3,1
CUST-04781,50,64.8,6,3,1
CUST-04782,52,38.89,5,2,1
CUST-04783,33,46.86,0,3,1
CUST-04784,1,73.44,5,2,1
CUST-04785,53,103.26,6,1,1
CUST-04786,60,60.18,3,1,0
CUST-04787,34,91.7,7,1,1
CUST-04788,4,107.67,7,1,1
CUST-04789,17,41.63,6,1,1
CUST-04790,4,100.72,1,3,1
CUST-04791,43,95.74,5,4,1
CUST-04792,4,55.69,5,3,1
CUST-04793,1,118.95,6,4,1
CUST-04794,71,46.26,5,3,1
CUST-04795,50,45.48,1,1,0
CUST-04796,61,97.23,7,0,1
CUST-04797,35,63.47,3,4,1
CUST-04798,8,53.08,8,0,1
CUST-04799,24,37.87,7,1,1
CUST-04800,36,96.53,2,4,1
CUST-04801,50,98.63,2,0,0
CUST-04802,43,76.66,7,3,1
CUST-04803,27,115.73,1,1,0
CUST-04804,32,51.82,8,3,1
CUST-04805,18,41.96,3,3,1
CUST-04806,28,87.75,5,1,1
CUST-04807,29,95.84,2,4,1
CUST-04808,16,42.49,2,2,1
CUST-04809,47,27.66,2,2,1
CUST-04810,59,101.05,9,1,1
CUST-04811,31,117.65,1,2,1
CUST-04812,4,84.47,7,0,1
CUST-04813,37,47.79,8,4,1
CUST-04814,17,119.67,7,3,1
CUST-04815,39,109.33,9,3,1
CUST-04816,48,71.34,2,1,0
CUST-04817,46,102.53,6,3,1
CUST-04818,48,101.58,9,0,1
CUST-04819,39,113.48,1,0,0
CUST-04820,4,104.09,3,1,1
CUST-04821,30,84.37,5,3,1
CUST-04822,30,80.93,4,2,1
CUST-04823,22,66.74,8,2,1
CUST-04824,66,82.65,9,4,1
CUST-04825,12,99.52,3,1,1
CUST-04826,36,116.9,4,4,1
CUST-04827,18,66.73,3,2,1
CUST-04828,53,77.37,7,2,1
CUST-04829,71,64.48,7,2,1
CUST-04830,1,86.85,2,4,1
CUST-04831,58,82.99,0,1,0
CUST-04832,6,21.78,5,0,1
CUST-04833,70,74.12,1,0,0
CUST-04834,44,28.85,1,2,1
CUST-04835,24,22.64,2,1,1
CUST-04836,19,99.12,7,1,1
CUST-04837,18,45.86,2,3,1
CUST-04838,30,54.07,6,3,1
CUST-04839,42,26.41,9,4,1
CUST-04840,33,37.95,9,3,1
CUST-04841,12,96.56,8,4,1
CUST-04842,27,69.35,7,0,1
CUST-04843,39,108.07,0,2,0
CUST-04844,9,59.72,6,1,1
CUST-04845,21,46.87,6,0,1
CUST-04846,29,54.76,7,0,1
CUST-04847,33,91.28,9,4,1
CUST-04848,62,75.5,4,2,1
CUST-04849,15,110.42,9,4,1
CUST-04850,2,80.22,8,0,1
CUST-04851,52,69.3,8,1,1
CUST-04852,44,98.58,7,3,1
CUST-04853,54,114.75,5,4,1
CUST-04854,18,55.58,5,0,1
CUST-04855,3,44.99,0,3,1
CUST-04856,7,81.62,5,3,1
CUST-04857,43,69.89,3,0,1
CUST-04858,38,118.92,3,2,1
CUST-04859,37,66.24,1,0,0
CUST-04860,58,27.43,3,1,1
CUST-04861,33,117.74,4,3,1
CUST-04862,59,104.36,4,1,0
CUST-04863,11,37.83,4,4,1
CUST-04864,68,110.46,3,3,0
CUST-04865,68,54.07,0,2,0
CUST-04866,22,57.71,9,0,1
CUST-04867,66,110.64,7,4,1
CUST-04868,44,73.01,2,1,1
CUST-04869,6,33.78,1,4,1
CUST-04870,42,56.91,8,2,1
CUST-04871,25,92.21,6,0,1
CUST-04872,57,37.42,8,4,1
CUST-04873,55,79.02,1,1,0
CUST-04874,16,89.53,8,4,1
CUST-04875,14,54.39,9,0,1
CUST-04876,39,89.39,8,4,1
CUST-04877,28,108.42,8,1,1
CUST-04878,51,67.21,9,0,1
CUST-04879,49,58.29,9,2,1
CUST-04880,9,45.12,3,2,1
CUST-04881,58,80.42,9,3,1
CUST-04882,45,107.99,2,4,1
CUST-04883,22,52.47,5,1,1
CUST-04884,32,59.62,2,4,1
CUST-04885,69,60.66,8,0,1
CUST-04886,69,76.08,2,3,0
CUST-04887,42,42.84,1,1,1
CUST-04888,53,102.22,7,4,1
CUST-04889,59,49.56,5,1,1
CUST-04890,39,90.54,7,0,1
CUST-04891,15,71.32,6,3,1
CUST-04892,71,78.59,2,1,0
CUST-04893,29,37.96,7,0,1
CUST-04894,3,93.5,9,2,1
CUST-04895,10,38.86,0,1,1
CUST-04896,29,31.35,0,3,1
CUST-04897,35,74.67,9,1,1
CUST-04898,6,90.93,7,1,1
CUST-04899,12,25.0,8,0,1
CUST-04900,38,26.94,9,4,1
CUST-04901,19,100.27,5,4,1
CUST-04902,67,100.9,4,1,0
CUST-04903,8,44.53,1,3,1
CUST-04904,8,81.52,8,3,1
CUST-04905,47,64.32,5,0,1
CUST-04906,4,83.27,7,1,1
CUST-04907,51,106.29,8,1,1
CUST-04908,67,27.99,8,4,1
CUST-04909,45,97.8,7,0,1
CUST-04910,8,69.3,9,2,1
CUST-04911,16,76.41,7,3,1
CUST-04912,67,85.39,2,3,0
CUST-04913,9,112.26,2,1,1
CUST-04914,60,25.67,1,0,0
CUST-04915,71,22.95,0,2,0
CUST-04916,15,37.83,3,3,1
CUST-04917,71,118.64,1,0,0
CUST-04918,41,91.51,1,2,1
CUST-04919,22,81.46,4,1,1
CUST-04920,24,24.7,3,4,1
CUST-04921,44,107.91,0,3,0
CUST-04922,1,101.28,8,3,1
CUST-04923,10,86.48,3,2,1
CUST-04924,56,53.91,4,4,1
CUST-04925,50,27.05,6,0,1
CUST-04926,12,78.0,1,1,1
CUST-04927,60,91.97,7,0,1
CUST-04928,26,29.42,1,2,1
CUST-04929,41,83.38,9,3,1
CUST-04930,36,48.64,4,3,1
CUST-04931,23,96.42,1,0,0
CUST-04932,43,73.96,1,1,0
CUST-04933,6,32.9,3,2,1
CUST-04934,69,72.65,3,1,0
CUST-04935,43,59.57,7,2,1
CUST-04936,25,38.04,5,1,1
CUST-04937,18,104.15,9,0,1
CUST-04938,62,21.1,7,4,1
CUST-04939,13,51.21,6,2,1
CUST-04940,43,21.26,9,0,1
CUST-04941,28,29.6,3,3,1
CUST-04942,18,49.71,1,3,1
CUST-04943,59,25.43,8,1,1
CUST-04944,60,79.66,1,3,0
CUST-04945,63,28.69,0,4,1
CUST-04946,57,90.17,7,2,1
CUST-04947,51,25.26,9,1,1
CUST-04948,56,25.93,8,2,1
CUST-04949,27,50.53,0,2,1
CUST-04950,32,109.66,6,0,1
CUST-04951,9,84.14,1,3,1
CUST-04952,68,97.01,5,2,1
CUST-04953,46,34.16,4,4,1
CUST-04954,67,103.41,0,4,0
CUST-04955,26,20.81,1,3,1
CUST-04956,8,41.31,1,3,1
CUST-04957,6,81.61,9,1,1
CUST-04958,24,57.52,9,1,1
CUST-04959,48,118.42,5,1,1
CUST-04960,45,23.03,0,3,1
CUST-04961,13,119.86,3,2,1
CUST-04962,69,82.36,9,0,1
CUST-04963,25,75.87,4,1,1
CUST-04964,20,25.95,1,0,1
CUST-04965,66,47.33,1,4,1
CUST-04966,45,112.47,6,3,1
CUST-04967,47,55.42,6,4,1
CUST-04968,63,86.17,5,1,1
CUST-04969,55,119.95,0,2,0
CUST-04970,19,46.31,2,1,1
CUST-04971,35,77.61,8,0,1
CUST-04972,53,89.64,9,1,1
CUST-04973,26,36.46,0,2,1
CUST-04974,14,34.87,1,2,1
CUST-04975,45,65.63,7,3,1
CUST-04976,44,58.58,6,3,1
CUST-04977,65,91.42,8,2,1
CUST-04978,51,26.95,9,2,1
CUST-04979,43,117.22,3,0,0
CUST-04980,23,21.43,3,1,1
CUST-04981,56,80.13,6,3,1
CUST-04982,19,76.26,0,0,0
CUST-04983,55,33.47,9,1,1
CUST-04984,60,35.09,8,3,1
CUST-04985,59,99.27,1,0,0
CUST-04986,33,108.76,0,4,1
CUST-04987,19,48.3,6,4,1
CUST-04988,28,63.8,5,3,1
CUST-04989,52,55.5,2,0,0
CUST-04990,49,27.25,0,1,0
CUST-04991,37,87.32,4,1,1
CUST-04992,26,102.52,9,0,1
CUST-04993,40,50.49,3,4,1
CUST-04994,38,119.02,4,0,1
CUST-04995,54,27.59,0,4,1
CUST-04996,22,86.18,0,4,1
CUST-04997,16,64.82,4,1,1
CUST-04998,28,64.66,5,3,1
CUST-04999,35,65.76,4,2,1
CUST-05000,60,45.87,1,0,0
